t,agent_id,node_name,k,emotion_E,order_q,net_stock,demand,fulfilled,stockout,excess_inventory,demand_shock,supply_disruption
1842,retailer,零售商,1,-0.8223572248151496,21.0,60.04769140089886,14.30220753943515,14.30220753943515,0.0,45.74548386146371,False,False
1842,wholesaler,批发商,2,-0.7834700880635797,40.0,140.0,21.0,21.0,0.0,119.0,False,False
1842,distributor,分销商,3,0.31545867680257517,8.0,56.0,40.0,40.0,0.0,16.0,False,False
1843,manufacturer,制造商,4,-0.8261819990800795,9.0,172.0,8.0,8.0,0.0,164.0,False,False
1843,retailer,零售商,1,-0.8260750242733864,11.0,49.448071380008486,10.59962002089038,10.59962002089038,0.0,38.8484513591181,False,False
1843,wholesaler,批发商,2,-0.8172329912519657,18.0,169.0,11.0,11.0,0.0,158.0,False,False
1843,distributor,分销商,3,0.8188790571261856,40.0,38.0,18.0,18.0,0.0,20.0,False,False
1844,manufacturer,制造商,4,-0.8269234697116639,17.0,172.0,40.0,40.0,0.0,132.0,False,False
1844,retailer,零售商,1,-0.8268997906233103,11.0,65.33690390823688,5.111167471771601,5.111167471771601,0.0,60.225736436465276,False,False
1844,wholesaler,批发商,2,-0.8249324237325398,0.0,198.0,11.0,11.0,0.0,187.0,False,False
1844,distributor,分销商,3,0.4407935854477841,40.0,46.0,0.0,0.0,0.0,46.0,False,False
1845,manufacturer,制造商,4,-0.8270875151400975,40.0,141.0,40.0,40.0,0.0,101.0,False,False
1845,retailer,零售商,1,-0.8270822784765238,2.0,63.61784404608473,12.719059862152154,12.719059862152154,0.0,50.89878418393258,False,False
1845,wholesaler,批发商,2,-0.8266466906981271,0.0,214.0,2.0,2.0,0.0,212.0,False,False
1845,distributor,分销商,3,-0.2834637788289969,40.0,86.0,0.0,0.0,0.0,86.0,False,False
1846,manufacturer,制造商,4,-0.8271237900737318,40.0,118.0,40.0,40.0,0.0,78.0,False,False
1846,retailer,零售商,1,-0.827122632210573,7.0,63.84984320104137,10.768000845043357,10.768000845043357,0.0,53.081842355998006,False,False
1846,wholesaler,批发商,2,-0.8270262961032743,0.0,207.0,7.0,7.0,0.0,200.0,False,False
1846,distributor,分销商,3,-0.6631551384748989,40.0,126.0,0.0,0.0,0.0,126.0,False,False
1847,manufacturer,制造商,4,-0.827131810524,25.0,118.0,40.0,40.0,0.0,78.0,False,False
1847,retailer,零售商,1,-0.8271315545236677,6.0,52.388593328609275,13.461249872432095,13.461249872432095,0.0,38.927343456177184,False,False
1847,wholesaler,批发商,2,-0.8271102536752338,0.0,201.0,6.0,6.0,0.0,195.0,False,False
1847,distributor,分销商,3,-0.7872693070524226,21.0,166.0,0.0,0.0,0.0,166.0,False,False
1848,manufacturer,制造商,4,-0.8271335838138807,28.0,137.0,21.0,21.0,0.0,116.0,False,False
1848,retailer,零售商,1,-0.8271335272134727,21.0,39.35107744293469,20.037515885674587,20.037515885674587,0.0,19.3135615572601,False,False
1848,wholesaler,批发商,2,-0.8271288176423942,0.0,180.0,21.0,21.0,0.0,159.0,False,False
1848,distributor,分销商,3,-0.5013355862828002,0.0,206.0,0.0,0.0,0.0,206.0,False,False
1849,manufacturer,制造商,4,-0.8271339758790471,40.0,162.0,0.0,0.0,0.0,162.0,False,False
1849,retailer,零售商,1,-0.6853886022023284,8.0,28.540033104011627,16.81104433892306,16.81104433892306,0.0,11.728988765088566,False,False
1849,wholesaler,批发商,2,-0.827132922101503,0.0,172.0,8.0,8.0,0.0,164.0,False,False
1849,distributor,分销商,3,-0.3372044101147196,0.0,227.0,0.0,0.0,0.0,227.0,False,False
1850,manufacturer,制造商,4,-0.827134062562507,20.0,190.0,0.0,0.0,0.0,190.0,False,False
1850,retailer,零售商,1,-0.6012051117742582,23.0,29.978100820833273,19.561932283178354,19.561932283178354,0.0,10.416168537654919,False,False
1850,wholesaler,批发商,2,-0.8271338295779774,0.0,149.0,23.0,23.0,0.0,126.0,False,False
1850,distributor,分销商,3,-0.23175481366176634,0.0,227.0,0.0,0.0,0.0,227.0,False,False
1851,manufacturer,制造商,4,-0.8271340817277396,0.0,230.0,0.0,0.0,0.0,230.0,False,False
1851,retailer,零售商,1,0.43185075514358934,22.0,19.69382421800271,18.284276602830566,18.284276602830566,0.0,1.4095476151721442,False,False
1851,wholesaler,批发商,2,-0.8271340302161467,0.0,127.0,22.0,22.0,0.0,105.0,False,False
1851,distributor,分销商,3,-0.16082001596851747,0.0,227.0,0.0,0.0,0.0,227.0,False,False
1852,manufacturer,制造商,4,-0.827134085965066,0.0,250.0,0.0,0.0,0.0,250.0,False,False
1852,retailer,零售商,1,0.8520620569922897,24.0,20.191114341105244,22.502709876897466,22.502709876897466,0.0,0.0,False,False
1852,wholesaler,批发商,2,-0.8271340745761387,4.0,103.0,24.0,24.0,0.0,79.0,False,False
1852,distributor,分销商,3,-0.6122883910527405,0.0,223.0,4.0,4.0,0.0,219.0,False,False
1853,manufacturer,制造商,4,-0.5219337617661788,0.0,250.0,0.0,0.0,0.0,250.0,False,False
1853,retailer,零售商,1,0.9082438092693734,11.0,18.56411906591647,23.62699527518878,23.62699527518878,0.0,0.0,False,False
1853,wholesaler,批发商,2,-0.8271340843838868,10.0,92.0,11.0,11.0,0.0,81.0,False,False
1853,distributor,分销商,3,-0.77334699208906,0.0,213.0,10.0,10.0,0.0,203.0,False,False
1854,manufacturer,制造商,4,-0.3499209162974525,0.0,250.0,0.0,0.0,0.0,250.0,False,False
1854,retailer,零售商,1,0.8962482867352739,21.0,24.210289909195133,18.35382915672134,18.35382915672134,0.0,5.856460752473794,False,False
1854,wholesaler,批发商,2,-0.8271340865523255,17.0,75.0,21.0,21.0,0.0,54.0,False,False
1854,distributor,分销商,3,-0.8148657919122483,0.0,196.0,17.0,17.0,0.0,179.0,False,False
1855,manufacturer,制造商,4,-0.24016069971443046,0.0,250.0,0.0,0.0,0.0,250.0,False,False
1855,retailer,零售商,1,0.8980427100400068,13.0,16.876634097836728,18.333655811358405,18.333655811358405,0.0,0.0,False,False
1855,wholesaler,批发商,2,-0.8271340870317552,1.0,72.0,13.0,13.0,0.0,59.0,False,False
1855,distributor,分销商,3,-0.8244022978082997,0.0,195.0,1.0,1.0,0.0,194.0,False,False
1856,manufacturer,制造商,4,-0.16654646980543922,0.0,250.0,0.0,0.0,0.0,250.0,False,False
1856,retailer,零售商,1,0.5571080718814574,24.0,13.491089203555056,24.385544894281672,24.385544894281672,0.0,0.0,False,False
1856,wholesaler,批发商,2,-0.8271340871377544,8.0,65.0,24.0,24.0,0.0,41.0,False,False
1856,distributor,分销商,3,-0.8265291476366662,0.0,187.0,8.0,8.0,0.0,179.0,False,False
1857,manufacturer,制造商,4,-0.11605720803100751,0.0,250.0,0.0,0.0,0.0,250.0,False,False
1857,retailer,零售商,1,0.3713392360299923,21.0,2.3314324051437367,24.15965679841132,24.15965679841132,0.0,0.0,False,False
1857,wholesaler,批发商,2,-0.8271340871611903,15.0,45.0,21.0,21.0,0.0,24.0,False,False
1857,distributor,分销商,3,-0.827000291545423,0.0,172.0,15.0,15.0,0.0,157.0,False,False
1858,manufacturer,制造商,4,-0.08106178958762035,0.0,250.0,0.0,0.0,0.0,250.0,False,False
1858,retailer,零售商,1,0.25423704080495296,27.0,11.236414294693734,15.095018110450003,15.095018110450003,0.0,0.0,False,False
1858,wholesaler,批发商,2,0.19217157689975414,28.0,26.0,27.0,27.0,0.0,0.0,False,False
1858,distributor,分销商,3,-0.8271045034077824,0.0,144.0,28.0,28.0,0.0,116.0,False,False
1859,manufacturer,制造商,4,-0.05668243046443169,0.0,250.0,0.0,0.0,0.0,250.0,False,False
1859,retailer,零售商,1,0.1761105917981528,16.0,11.410814933611817,20.825599361081913,20.825599361081913,0.0,0.0,False,False
1859,wholesaler,批发商,2,0.7147832826867347,27.0,25.0,16.0,16.0,0.0,9.0,False,False
1859,distributor,分销商,3,-0.8271275462509036,0.0,117.0,27.0,27.0,0.0,90.0,False,False
1860,manufacturer,制造商,4,-0.039656892629470905,0.0,250.0,0.0,0.0,0.0,250.0,False,False
1860,retailer,零售商,1,0.7378818479326935,25.0,23.42106836525205,14.989746568359767,14.989746568359767,0.0,8.431321796892284,False,False
1860,wholesaler,批发商,2,0.8514524335576328,17.0,28.0,25.0,25.0,0.0,3.0,False,False
1860,distributor,分销商,3,-0.8271326410019895,14.0,100.0,17.0,17.0,0.0,83.0,False,False
1861,manufacturer,制造商,4,-0.5565077526423017,0.0,236.0,14.0,14.0,0.0,222.0,False,False
1861,retailer,零售商,1,0.47500758145355015,16.0,14.863629731267142,24.557438633984912,24.557438633984912,0.0,0.0,False,False
1861,wholesaler,批发商,2,0.3642097888210807,23.0,39.0,16.0,16.0,0.0,23.0,False,False
1861,distributor,分销商,3,-0.8271337674283435,24.0,77.0,23.0,23.0,0.0,54.0,False,False
1862,manufacturer,制造商,4,-0.757172693361524,0.0,212.0,24.0,24.0,0.0,188.0,False,False
1862,retailer,零售商,1,0.320770107126622,34.0,12.464416215069555,27.399213516197584,27.399213516197584,0.0,0.0,False,False
1862,wholesaler,批发商,2,0.8296929536588663,40.0,22.0,34.0,34.0,0.0,0.0,False,False
1862,distributor,分销商,3,-0.6708719310099592,40.0,51.0,40.0,40.0,0.0,11.0,False,False
1863,manufacturer,制造商,4,-0.811026409943838,0.0,172.0,40.0,40.0,0.0,132.0,False,False
1863,retailer,零售商,1,0.22084006701056857,28.0,3.3153820773787572,25.149034137690798,25.149034137690798,0.0,0.0,False,False
1863,wholesaler,批发商,2,0.5232357990013806,29.0,17.0,28.0,28.0,0.0,0.0,False,False
1863,distributor,分销商,3,-0.5257954779297579,30.0,46.0,29.0,29.0,0.0,17.0,False,False
1864,manufacturer,制造商,4,-0.8235393966370702,40.0,142.0,30.0,30.0,0.0,112.0,False,False
1864,retailer,零售商,1,0.15336828449873993,26.0,13.95470079135239,23.360681286026367,23.360681286026367,0.0,0.0,False,False
1864,wholesaler,批发商,2,0.8225704262803156,30.0,31.0,26.0,26.0,0.0,5.0,False,False
1864,distributor,分销商,3,-0.5893632880468818,14.0,56.0,30.0,30.0,0.0,26.0,False,False
1865,manufacturer,制造商,4,-0.8263376651581067,40.0,128.0,14.0,14.0,0.0,114.0,False,False
1865,retailer,零售商,1,0.7563332626575511,21.0,21.319521428476314,20.63517936287608,20.63517936287608,0.0,0.6843420656002337,False,False
1865,wholesaler,批发商,2,0.4928360279830729,24.0,39.0,21.0,21.0,0.0,18.0,False,False
1865,distributor,分销商,3,-0.6564370343396677,34.0,62.0,24.0,24.0,0.0,38.0,False,False
1866,manufacturer,制造商,4,-0.8269579214726847,21.0,134.0,34.0,34.0,0.0,100.0,False,False
1866,retailer,零售商,1,0.9071294964998388,16.0,23.609311990038133,23.71020943843818,23.71020943843818,0.0,0.0,False,False
1866,wholesaler,批发商,2,-0.02700821054889263,25.0,53.0,16.0,16.0,0.0,37.0,False,False
1866,distributor,分销商,3,-0.5322574746810621,25.0,51.0,25.0,25.0,0.0,26.0,False,False
1867,manufacturer,制造商,4,-0.8270951339389095,12.0,149.0,25.0,25.0,0.0,124.0,False,False
1867,retailer,零售商,1,0.9129151738733782,11.0,24.60809811812935,20.001213871908785,20.001213871908785,0.0,4.606884246220567,False,False
1867,wholesaler,批发商,2,-0.5503656870705185,10.0,66.0,11.0,11.0,0.0,55.0,False,False
1867,distributor,分销商,3,-0.7498359604061804,19.0,75.0,10.0,10.0,0.0,65.0,False,False
1868,manufacturer,制造商,4,-0.8271254746312129,0.0,151.0,19.0,19.0,0.0,132.0,False,False
1868,retailer,零售商,1,0.9106372096936398,12.0,19.429641828975484,21.178456289153864,21.178456289153864,0.0,0.0,False,False
1868,wholesaler,批发商,2,-0.7553321845927328,10.0,79.0,12.0,12.0,0.0,67.0,False,False
1868,distributor,分销商,3,-0.8092614473089158,19.0,90.0,10.0,10.0,0.0,80.0,False,False
1869,manufacturer,制造商,4,-0.8271321829743729,0.0,144.0,19.0,19.0,0.0,125.0,False,False
1869,retailer,零售商,1,0.5631580868114607,25.0,5.480741851801298,24.948899977174186,24.948899977174186,0.0,0.0,False,False
1869,wholesaler,批发商,2,-0.8105850269304837,18.0,64.0,25.0,25.0,0.0,39.0,False,False
1869,distributor,分销商,3,-0.823141437621798,5.0,91.0,18.0,18.0,0.0,73.0,False,False
1870,manufacturer,制造商,4,-0.8271336661607871,0.0,139.0,5.0,5.0,0.0,134.0,False,False
1870,retailer,零售商,1,0.17034908967248272,24.0,0.0,19.665417270959146,17.480741851801298,2.1846754191578484,0.0,False,False
1870,wholesaler,批发商,2,-0.8234399506939215,28.0,50.0,24.0,24.0,0.0,26.0,False,False
1870,distributor,分销商,3,-0.8262492914513828,27.0,82.0,28.0,28.0,0.0,54.0,False,False
1871,manufacturer,制造商,4,-0.8271339940855001,0.0,112.0,27.0,27.0,0.0,85.0,False,False
1871,retailer,零售商,1,0.1186823717847982,23.0,8.248255064473899,16.7517449355261,16.7517449355261,0.0,0.0,False,False
1871,wholesaler,批发商,2,-0.7995850088527944,22.0,45.0,23.0,23.0,0.0,22.0,False,False
1871,distributor,分销商,3,-0.8269383635107571,26.0,65.0,22.0,22.0,0.0,43.0,False,False
1872,manufacturer,制造商,4,-0.827134066587853,16.0,86.0,26.0,26.0,0.0,60.0,False,False
1872,retailer,零售商,1,0.7771286472952497,24.0,19.84421000033314,12.404045064140757,12.404045064140757,0.0,7.440164936192382,False,False
1872,wholesaler,批发商,2,-0.7702005667614791,9.0,49.0,24.0,24.0,0.0,25.0,False,False
1872,distributor,分销商,3,-0.8270908088510827,0.0,83.0,9.0,9.0,0.0,74.0,False,False
1873,manufacturer,制造商,4,-0.8271340826177213,40.0,86.0,0.0,0.0,0.0,86.0,False,False
1873,retailer,零售商,1,0.3014935858201135,19.0,31.964551198893616,10.879658801439518,10.879658801439518,0.0,21.084892397454098,False,False
1873,wholesaler,批发商,2,-0.7597663372356898,18.0,52.0,19.0,19.0,0.0,33.0,False,False
1873,distributor,分销商,3,-0.8271245183328068,0.0,91.0,18.0,18.0,0.0,73.0,False,False
1874,manufacturer,制造商,4,-0.827134086161836,7.0,102.0,0.0,0.0,0.0,102.0,False,False
1874,retailer,零售商,1,-0.37045855268698846,17.0,49.66669835538137,6.297852843512247,6.297852843512247,0.0,43.368845511869125,False,False
1874,wholesaler,批发商,2,-0.6990710097646953,12.0,44.0,17.0,17.0,0.0,27.0,False,False
1874,distributor,分销商,3,-0.8271319715398854,7.0,79.0,12.0,12.0,0.0,67.0,False,False
1875,manufacturer,制造商,4,-0.8271340869454201,0.0,135.0,7.0,7.0,0.0,128.0,False,False
1875,retailer,零售商,1,-0.6959076625606174,6.0,51.8686279885476,16.79807036683377,16.79807036683377,0.0,35.07055762171383,False,False
1875,wholesaler,批发商,2,-0.7966406737840552,34.0,56.0,6.0,6.0,0.0,50.0,False,False
1875,distributor,分销商,3,-0.8005151894244582,32.0,45.0,34.0,34.0,0.0,11.0,False,False
1876,manufacturer,制造商,4,-0.8271340871186662,15.0,110.0,32.0,32.0,0.0,78.0,False,False
1876,retailer,零售商,1,-0.7958302049853727,40.0,41.425020094716864,27.443607893830738,27.443607893830738,0.0,13.981412200886126,False,False
1876,wholesaler,批发商,2,0.12100103332273345,40.0,28.0,40.0,40.0,0.0,0.0,False,False
1876,distributor,分销商,3,-0.5082449584524715,40.0,12.0,40.0,40.0,0.0,0.0,False,False
1877,manufacturer,制造商,4,-0.82713408715697,40.0,70.0,40.0,40.0,0.0,30.0,False,False
1877,retailer,零售商,1,0.32855386485026883,40.0,16.576571430449967,30.848448664266897,30.848448664266897,0.0,0.0,False,False
1877,wholesaler,批发商,2,0.7557973897357637,40.0,22.0,40.0,40.0,0.0,0.0,False,False
1877,distributor,分销商,3,-0.34148400773878207,40.0,4.0,40.0,40.0,0.0,0.0,False,False
1878,manufacturer,制造商,4,-0.6714877598572608,40.0,45.0,40.0,40.0,0.0,5.0,False,False
1878,retailer,零售商,1,-0.06414966786786468,40.0,39.2827695414491,17.293801889000868,17.293801889000868,0.0,21.98896765244823,False,False
1878,wholesaler,批发商,2,0.48466082395721316,40.0,22.0,40.0,40.0,0.0,0.0,False,False
1878,distributor,分销商,3,-0.23458765584932725,40.0,4.0,40.0,40.0,0.0,0.0,False,False
1879,manufacturer,制造商,4,0.11436171545744345,40.0,45.0,40.0,40.0,0.0,5.0,False,False
1879,retailer,零售商,1,-0.5626058089525451,15.0,57.01159523916766,22.271174302281434,22.271174302281434,0.0,34.740420936886224,False,False
1879,wholesaler,批发商,2,0.23479910165533277,40.0,47.0,15.0,15.0,0.0,32.0,False,False
1879,distributor,分销商,3,-0.16275110092513662,40.0,4.0,40.0,40.0,0.0,0.0,True,False
1880,manufacturer,制造商,4,0.7202566989731974,40.0,45.0,40.0,40.0,0.0,5.0,True,False
1880,retailer,零售商,1,0.28543506146001835,40.0,40.51935743765066,56.492237801517,56.492237801517,0.0,0.0,True,False
1880,wholesaler,批发商,2,0.6758866797125478,40.0,47.0,40.0,40.0,0.0,7.0,True,False
1880,distributor,分销商,3,-0.11343543220400557,40.0,4.0,40.0,40.0,0.0,0.0,False,False
1881,manufacturer,制造商,4,0.8807674472838776,40.0,45.0,40.0,40.0,0.0,5.0,False,False
1881,retailer,零售商,1,0.7885747636734531,40.0,33.680347890964725,21.839009546685933,21.839009546685933,0.0,11.841338344278793,False,False
1881,wholesaler,批发商,2,0.8111094363826593,40.0,47.0,40.0,40.0,0.0,7.0,False,False
1881,distributor,分销商,3,-0.07923833669178956,40.0,4.0,40.0,40.0,0.0,0.0,False,False
1882,manufacturer,制造商,4,0.9036072040993383,40.0,45.0,40.0,40.0,0.0,5.0,False,False
1882,retailer,零售商,1,0.31567939853639004,40.0,52.253605964371516,21.426741926593213,21.426741926593213,0.0,30.826864037778304,False,False
1882,wholesaler,批发商,2,0.8410993418620084,40.0,47.0,40.0,40.0,0.0,7.0,False,False
1882,distributor,分销商,3,-0.05541002306677606,40.0,4.0,40.0,40.0,0.0,0.0,False,False
1883,manufacturer,制造商,4,0.9064988540398545,27.0,45.0,40.0,40.0,0.0,5.0,False,False
1883,retailer,零售商,1,-0.36185993292897844,40.0,81.57970025509826,10.673905709273253,10.673905709273253,0.0,70.905794545825,False,False
1883,wholesaler,批发商,2,0.8471334332791122,22.0,47.0,40.0,40.0,0.0,7.0,False,False
1883,distributor,分销商,3,-0.03876757702713623,40.0,22.0,22.0,22.0,0.0,0.0,False,False
1884,manufacturer,制造商,4,0.9068590181988204,1.0,45.0,40.0,40.0,0.0,5.0,False,False
1884,retailer,零售商,1,-0.6927905524541332,40.0,104.90906656057842,16.670633694519836,16.670633694519836,0.0,88.23843286605859,False,False
1884,wholesaler,批发商,2,0.8891795727558209,32.0,47.0,40.0,40.0,0.0,7.0,False,False
1884,distributor,分销商,3,0.6831151954769686,40.0,30.0,32.0,32.0,0.0,0.0,False,False
1885,manufacturer,制造商,4,0.8926463333657513,13.0,32.0,40.0,40.0,0.0,0.0,False,False
1885,retailer,零售商,1,-0.7950287833582061,0.0,131.8915483604921,13.01751820008633,13.01751820008633,0.0,118.87403016040577,False,False
1885,wholesaler,批发商,2,0.22477133455216167,40.0,69.0,0.0,0.0,0.0,69.0,False,False
1885,distributor,分销商,3,0.8717321855106224,36.0,30.0,40.0,40.0,0.0,0.0,False,False
1886,manufacturer,制造商,4,0.42860440820632534,40.0,0.0,36.0,33.0,3.0,0.0,False,False
1886,retailer,零售商,1,-0.8199025754507486,0.0,154.38461417089135,17.506934189600738,17.506934189600738,0.0,136.8776799812906,False,False
1886,wholesaler,批发商,2,-0.4158469375047799,40.0,101.0,0.0,0.0,0.0,101.0,False,False
1886,distributor,分销商,3,0.9000117804429516,40.0,30.0,40.0,40.0,0.0,0.0,False,False
1887,manufacturer,制造商,4,-0.7817973821983233,40.0,0.0,40.0,13.0,27.0,0.0,False,False
1887,retailer,零售商,1,-0.8255285313753219,0.0,143.43716168703537,10.947452483855969,10.947452483855969,0.0,132.48970920317942,False,False
1887,wholesaler,批发商,2,-0.711933094698234,40.0,141.0,0.0,0.0,0.0,141.0,False,False
1887,distributor,分销商,3,0.5580578937589165,40.0,26.0,40.0,40.0,0.0,0.0,False,False
1888,manufacturer,制造商,4,-0.4984624451148236,15.0,0.0,40.0,40.0,0.0,0.0,False,False
1888,retailer,零售商,1,-0.8267787775582517,0.0,125.2491443227194,18.188017364315964,18.188017364315964,0.0,107.06112695840343,False,False
1888,wholesaler,批发商,2,-0.7999066966039253,31.0,181.0,0.0,0.0,0.0,181.0,False,False
1888,distributor,分销商,3,0.873325463076027,10.0,35.0,31.0,31.0,0.0,4.0,False,False
1889,manufacturer,制造商,4,0.5040275690846098,40.0,30.0,10.0,10.0,0.0,20.0,False,False
1889,retailer,零售商,1,-0.8270555140256143,0.0,101.03257226342797,24.216572059291433,24.216572059291433,0.0,76.81600020413653,False,False
1889,wholesaler,批发商,2,-0.5079289721887842,0.0,221.0,0.0,0.0,0.0,221.0,False,False
1889,distributor,分销商,3,0.021258395758634068,40.0,75.0,0.0,0.0,0.0,75.0,False,False
1890,manufacturer,制造商,4,0.3388734677894419,40.0,5.0,40.0,40.0,0.0,0.0,False,False
1890,retailer,零售商,1,-0.827116714292528,0.0,82.84018554235809,18.19238672106988,18.19238672106988,0.0,64.6477988212882,False,False
1890,wholesaler,批发商,2,-0.341288595901735,0.0,252.0,0.0,0.0,0.0,252.0,False,False
1890,distributor,分销商,3,-0.52637615420039,40.0,85.0,0.0,0.0,0.0,85.0,False,False
1891,manufacturer,制造商,4,0.23286010234930676,40.0,5.0,40.0,40.0,0.0,0.0,False,False
1891,retailer,零售商,1,-0.8271302460830448,0.0,69.42860508887532,13.411580453482767,13.411580453482767,0.0,56.017024635392545,False,False
1891,wholesaler,批发商,2,-0.23445839106278218,0.0,252.0,0.0,0.0,0.0,252.0,False,False
1891,distributor,分销商,3,-0.7480282228066529,40.0,125.0,0.0,0.0,0.0,125.0,False,False
1892,manufacturer,制造商,4,0.16157361381475194,40.0,5.0,40.0,40.0,0.0,0.0,False,False
1892,retailer,零售商,1,-0.8271332379234565,24.0,63.502930074883835,5.92567501399148,5.92567501399148,0.0,57.577255060892355,False,False
1892,wholesaler,批发商,2,-0.6434978304481468,0.0,228.0,24.0,24.0,0.0,204.0,False,False
1892,distributor,分销商,3,-0.8088243098942797,25.0,165.0,0.0,0.0,0.0,165.0,False,False
1893,manufacturer,制造商,4,0.11262172133151785,40.0,20.0,25.0,25.0,0.0,0.0,False,False
1893,retailer,零售商,1,-0.8271338994045372,4.0,51.87216023826398,11.630769836619855,11.630769836619855,0.0,40.241390401644125,False,False
1893,wholesaler,批发商,2,-0.781980656519014,0.0,224.0,4.0,4.0,0.0,220.0,False,False
1893,distributor,分销商,3,-0.5125461320489909,0.0,205.0,0.0,0.0,0.0,205.0,False,False
1894,manufacturer,制造商,4,-0.2566735767468526,40.0,60.0,0.0,0.0,0.0,60.0,False,False
1894,retailer,零售商,1,-0.827134045654415,0.0,62.96474499136207,12.907415246901902,12.907415246901902,0.0,50.05732974446016,False,False
1894,wholesaler,批发商,2,-0.8168864164014753,0.0,224.0,0.0,0.0,0.0,224.0,False,False
1894,distributor,分销商,3,-0.34414099356057065,0.0,230.0,0.0,0.0,0.0,230.0,False,False
1895,manufacturer,制造商,4,-0.6525181172253824,40.0,100.0,0.0,0.0,0.0,100.0,False,False
1895,retailer,零售商,1,-0.8271340779894543,7.0,58.26613442965139,8.69861056171068,8.69861056171068,0.0,49.56752386794071,False,False
1895,wholesaler,批发商,2,-0.8248549000299209,0.0,217.0,7.0,7.0,0.0,210.0,False,False
1895,distributor,分销商,3,-0.2363444251120562,0.0,230.0,0.0,0.0,0.0,230.0,False,False
1896,manufacturer,制造商,4,-0.7844216778045088,40.0,140.0,0.0,0.0,0.0,140.0,False,False
1896,retailer,零售商,1,-0.8271340851385519,12.0,41.65173536723519,16.614399062416197,16.614399062416197,0.0,25.037336304818993,False,False
1896,wholesaler,批发商,2,-0.82662950612612,0.0,205.0,12.0,12.0,0.0,193.0,False,False
1896,distributor,分销商,3,-0.1639480260359251,0.0,230.0,0.0,0.0,0.0,230.0,False,False
1897,manufacturer,制造商,4,-0.8174541070595885,0.0,180.0,0.0,0.0,0.0,180.0,False,False
1897,retailer,零售商,1,-0.8218895586409524,5.0,32.59438774535034,16.05734762188485,16.05734762188485,0.0,16.537040123465488,False,False
1897,wholesaler,批发商,2,-0.8270224945072566,0.0,200.0,5.0,5.0,0.0,195.0,False,False
1897,distributor,分销商,3,-0.11426241990460018,0.0,230.0,0.0,0.0,0.0,230.0,False,False
1898,manufacturer,制造商,4,-0.5169862337606959,0.0,220.0,0.0,0.0,0.0,220.0,False,False
1898,retailer,零售商,1,-0.8030748150054785,12.0,31.944393727634075,12.649994017716264,12.649994017716264,0.0,19.294399709917812,False,False
1898,wholesaler,批发商,2,-0.8271094130567177,0.0,188.0,12.0,12.0,0.0,176.0,False,False
1898,distributor,分销商,3,-0.07981356693843492,0.0,230.0,0.0,0.0,0.0,230.0,False,False
1899,manufacturer,制造商,4,-0.3468780301017717,0.0,220.0,0.0,0.0,0.0,220.0,False,False
1899,retailer,零售商,1,-0.6048075034698656,12.0,23.39225874697818,13.552134980655898,13.552134980655898,0.0,9.84012376632228,False,False
1899,wholesaler,批发商,2,-0.8271286317810931,0.0,176.0,12.0,12.0,0.0,164.0,False,False
1899,distributor,分销商,3,-0.05581143898277323,0.0,230.0,0.0,0.0,0.0,230.0,False,False
1900,manufacturer,制造商,4,-0.23815250865741028,0.0,220.0,0.0,0.0,0.0,220.0,False,False
1900,retailer,零售商,1,0.3757206125724577,31.0,13.259668562002151,22.132590184976028,22.132590184976028,0.0,0.0,False,False
1900,wholesaler,批发商,2,-0.8271328810083473,0.0,145.0,31.0,31.0,0.0,114.0,False,False
1900,distributor,分销商,3,-0.039048142796031304,0.0,230.0,0.0,0.0,0.0,230.0,False,False
1901,manufacturer,制造商,4,-0.16517940876783996,0.0,220.0,0.0,0.0,0.0,220.0,False,False
1901,retailer,零售商,1,0.25710352259038577,29.0,1.1786887507380293,24.080979811264122,24.080979811264122,0.0,0.0,False,False
1901,wholesaler,批发商,2,-0.8271338204924966,0.0,116.0,29.0,29.0,0.0,87.0,False,False
1901,distributor,分销商,3,-0.027326894704723,0.0,230.0,0.0,0.0,0.0,230.0,False,False
1902,manufacturer,制造商,4,-0.11511305005986211,0.0,220.0,0.0,0.0,0.0,220.0,False,False
1902,retailer,零售商,1,0.17805420698591462,25.0,10.788329152598422,21.39035959813961,21.39035959813961,0.0,0.0,False,False
1902,wholesaler,批发商,2,-0.8271340282073969,39.0,91.0,25.0,25.0,0.0,66.0,False,False
1902,distributor,分销商,3,-0.5505211757522924,0.0,191.0,39.0,39.0,0.0,152.0,False,False
1903,manufacturer,制造商,4,-0.08040518677868635,0.0,220.0,0.0,0.0,0.0,220.0,False,False
1903,retailer,零售商,1,0.12399652932837857,30.0,15.997624261204354,23.790704891394068,23.790704891394068,0.0,0.0,False,False
1903,wholesaler,批发商,2,-0.8075475939629237,34.0,61.0,30.0,30.0,0.0,31.0,False,False
1903,distributor,分销商,3,-0.7553789255149904,26.0,157.0,34.0,34.0,0.0,123.0,False,False
1904,manufacturer,制造商,4,-0.5758848690521468,0.0,194.0,26.0,26.0,0.0,168.0,False,False
1904,retailer,零售商,1,0.7297457309020557,28.0,24.90683159744101,16.09079266376334,16.09079266376334,0.0,8.816038933677667,False,False
1904,wholesaler,批发商,2,-0.8227542272093346,36.0,72.0,28.0,28.0,0.0,44.0,False,False
1904,distributor,分销商,3,-0.8105962475550239,40.0,121.0,36.0,36.0,0.0,85.0,False,False
1905,manufacturer,制造商,4,-0.7629011181984249,6.0,154.0,40.0,40.0,0.0,114.0,False,False
